InstanceID,patientID,ImageName,cellTypeName,cellType,isCancerous,imagePath,imageExists
aug_3_220_1136,19,aug_3_220_1136.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_220_1136.png,True
aug_0_915_7693,9,aug_0_915_7693.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_915_7693.png,True
7726,9,7726.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7726.png,True
aug_3_897_17812,59,aug_3_897_17812.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_897_17812.png,True
17500,15,17500.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17500.png,True
9181,7,9181.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9181.png,True
5012,8,5012.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/5012.png,True
aug_0_562_20322,11,aug_0_562_20322.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_562_20322.png,True
7966,9,7966.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7966.png,True
9490,21,9490.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9490.png,True
4295,6,4295.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4295.png,True
aug_3_1112_17822,59,aug_3_1112_17822.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_1112_17822.png,True
7872,9,7872.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7872.png,True
8372,18,8372.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8372.png,True
258,5,258.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/258.png,True
13686,54,13686.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13686.png,True
17093,29,17093.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17093.png,True
15776,12,15776.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/15776.png,True
3066,14,3066.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3066.png,True
aug_1_256_1059,19,aug_1_256_1059.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_256_1059.png,True
aug_0_622_50,36,aug_0_622_50.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_622_50.png,True
aug_3_483_13743,54,aug_3_483_13743.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_483_13743.png,True
11765,30,11765.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11765.png,True
9222,7,9222.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9222.png,True
18314,16,18314.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18314.png,True
aug_3_978_13861,54,aug_3_978_13861.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_978_13861.png,True
20338,11,20338.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20338.png,True
4451,22,4451.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4451.png,True
13799,54,13799.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13799.png,True
17102,29,17102.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17102.png,True
15711,12,15711.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/15711.png,True
1183,19,1183.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1183.png,True
147,5,147.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/147.png,True
9095,7,9095.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9095.png,True
aug_1_305_712,48,aug_1_305_712.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_305_712.png,True
14067,54,14067.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/14067.png,True
aug_0_841_17520,15,aug_0_841_17520.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_841_17520.png,True
18481,26,18481.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18481.png,True
1184,19,1184.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1184.png,True
9360,21,9360.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9360.png,True
679,48,679.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/679.png,True
3154,14,3154.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3154.png,True
3002,14,3002.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3002.png,True
4124,6,4124.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4124.png,True
16635,24,16635.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16635.png,True
aug_3_1048_18504,26,aug_3_1048_18504.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_1048_18504.png,True
18429,26,18429.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18429.png,True
9349,21,9349.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9349.png,True
4684,8,4684.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4684.png,True
aug_3_772_16648,24,aug_3_772_16648.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_772_16648.png,True
aug_0_273_18335,16,aug_0_273_18335.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_273_18335.png,True
aug_3_831_13741,54,aug_3_831_13741.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_831_13741.png,True
9037,7,9037.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9037.png,True
3099,14,3099.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3099.png,True
17196,29,17196.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17196.png,True
18359,16,18359.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18359.png,True
3026,14,3026.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/3026.png,True
4170,6,4170.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4170.png,True
aug_3_911_22361,58,aug_3_911_22361.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_911_22361.png,True
732,48,732.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/732.png,True
7772,9,7772.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7772.png,True
18960,45,18960.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18960.png,True
17044,29,17044.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17044.png,True
749,48,749.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/749.png,True
4261,6,4261.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4261.png,True
7960,9,7960.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7960.png,True
aug_1_121_17199,29,aug_1_121_17199.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_121_17199.png,True
7865,9,7865.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7865.png,True
aug_0_712_7691,9,aug_0_712_7691.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_712_7691.png,True
17772,59,17772.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17772.png,True
740,48,740.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/740.png,True
9399,21,9399.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9399.png,True
17100,29,17100.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17100.png,True
18566,26,18566.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18566.png,True
22345,58,22345.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/22345.png,True
4404,22,4404.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4404.png,True
11796,30,11796.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/11796.png,True
aug_3_119_16678,24,aug_3_119_16678.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_119_16678.png,True
17039,29,17039.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17039.png,True
aug_0_85_17478,15,aug_0_85_17478.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_85_17478.png,True
4836,8,4836.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4836.png,True
7962,9,7962.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7962.png,True
15,36,15.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/15.png,True
aug_3_411_22400,58,aug_3_411_22400.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_411_22400.png,True
aug_1_82_4241,6,aug_1_82_4241.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_82_4241.png,True
20137,23,20137.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20137.png,True
10075,41,10075.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/10075.png,True
17712,59,17712.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17712.png,True
aug_1_252_3043,14,aug_1_252_3043.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_1_252_3043.png,True
18459,26,18459.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/18459.png,True
aug_0_318_17704,59,aug_0_318_17704.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_318_17704.png,True
aug_3_261_16744,24,aug_3_261_16744.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_261_16744.png,True
aug_0_268_20272,23,aug_0_268_20272.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_268_20272.png,True
13339,53,13339.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/13339.png,True
4114,6,4114.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4114.png,True
8505,18,8505.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/8505.png,True
aug_3_151_16750,24,aug_3_151_16750.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_151_16750.png,True
16451,39,16451.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16451.png,True
10143,41,10143.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/10143.png,True
aug_3_270_13278,53,aug_3_270_13278.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_270_13278.png,True
20253,23,20253.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/20253.png,True
aug_0_869_13211,53,aug_0_869_13211.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_869_13211.png,True
aug_3_979_13788,54,aug_3_979_13788.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_979_13788.png,True
aug_3_754_9173,7,aug_3_754_9173.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_3_754_9173.png,True
aug_0_76_19007,45,aug_0_76_19007.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_76_19007.png,True
aug_0_217_13211,53,aug_0_217_13211.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_217_13211.png,True
4801,8,4801.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/4801.png,True
9977,41,9977.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9977.png,True
17582,15,17582.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17582.png,True
17147,29,17147.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/17147.png,True
1373,47,1373.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1373.png,True
7707,9,7707.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7707.png,True
9974,41,9974.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9974.png,True
1086,19,1086.png,others,3,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/1086.png,True
7991,9,7991.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/7991.png,True
16552,39,16552.png,inflammatory,1,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/16552.png,True
9333,21,9333.png,epithelial,2,1,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/patch_images/9333.png,True
aug_0_454_17507,15,aug_0_454_17507.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_454_17507.png,True
aug_0_802_19014,45,aug_0_802_19014.png,fibroblast,0,0,/Users/poornagunawardana/Desktop/Semester_4/CML/A2/image-classification-cml-g30/data/augmented/aug_0_802_19014.png,True
